date,F_WTI_CRUDE,F_BRENT_CRUDE,F_NAT_GAS,F_HEATING_OIL,F_GAS_OIL,F_GOLD,F_SILVER,F_PALLADIUM,F_PLATINUM,F_COPPER,F_ALUMINIUM,F_ZINC,F_NICKEL,F_LEAD,F_TIN,F_CORN,F_WHEAT_CBOT,F_WHEAT_KCBT,F_SOYBEANS,F_COTTON,F_SUGAR,F_COFFEE,F_COCOA,F_ORANGE_JUICE,F_LUMBER,F_LIVE_CATTLE,F_FEEDER_CATTLE,F_LEAN_HOGS
1995-11-30,0.0542725173210159,0.06550218340611313,0.12209944751381219,0.052843888664783956,0.05342237061769639,0.012268337248759975,-0.053515408747001,-0.03520871143375681,0.0007244626901710127,0.018742678641155752,0.000965309200603004,0.05976422347514165,-0.034554973821989354,0.0712250712250706,0.022358050506675164,0.0007610350076108219,0.004511278195489021,-0.004854368932038833,0.022039596563317332,0.022142429682824538,0.010175763182238118,-0.08008213552361376,0.0038022813688212143,0.06458511548331969,0.1354037267080741,-0.0062707488011802814,-0.016424751718869146,-0.01119820828667406
1995-12-31,0.06790799561883887,0.07435597189695575,0.4121122599704581,0.19406130268199195,0.14104595879556237,-0.0020629190304275458,-0.0011698186781049502,-0.011286681715575453,-0.019305019305019155,-0.028363357608278905,0.018323187270206542,-0.01741149158444577,-0.022174017835622784,-0.046542553191489144,-0.011013215859031034,0.09733840304182495,0.004990019960079639,-0.018536585365854008,0.055921052631579427,-0.049648711943793944,0.056776556776556575,-0.15000000000000002,-0.04621212121212159,-0.053836882282040754,-0.01604668125455877,-0.014476614699331813,-0.0361165048543689,0.1285390713476784
1996-01-31,-0.09025641025641018,-0.09972752043596778,-0.07322175732217584,-0.14150489330980254,-0.12777777777777755,0.048062015503875566,0.08627757173531125,-0.007229832572298145,0.04084645669291298,-0.08678500986193305,-0.07221071322876593,0.045776727702303566,0.045969928518609926,0.05369595536959593,-0.007317849188673398,0.022869022869022704,0.03177755710029784,0.04373757455268312,0.022845275181723412,0.055815672745195055,0.052859618717504775,0.3508403361344532,-0.01350277998411431,0.07218683651804736,0.13973313565604162,-0.035404896421845744,-0.08783239323126513,-0.06422478675363763
1996-02-29,0.0873731679819616,0.07203389830508478,-0.13243039879608753,0.11530555036441781,0.11146496815286655,-0.011834319526626946,-0.014734950584007644,0.05021080873898076,-0.022222222222222365,-0.010367170626349842,0.008931419457735235,-0.029652640497034644,-0.08636738541298483,0.009927200529450397,-0.01874999999999949,0.0616531165311649,-0.022136669874879944,0.03666666666666685,0.0013536379018608269,-0.0360602170615012,0.08312757201646104,-0.10886469673405919,0.01368760064412311,0.00198019801980176,-0.07837398373983762,0.009761811792268649,0.02340989399293303,0.0305630026809649
1996-03-31,0.12960082944530837,0.11180124223602483,0.014310494362532511,0.10472520107238603,0.1318051575931234,-0.0009980039920163275,0.03264636148094047,0.04452554744525572,0.007736943907156624,0.014840680925360061,0.04236484350300329,0.038804811796662175,0.07570286303843221,0.066841415465269,0.05128205128205132,0.01914486279514982,-0.01427165354330695,-0.050068902158934225,0.00033795201081443516,0.0150121065375306,-0.09878419452887555,0.06239092495637011,0.007942811755361712,0.04150197628458496,0.04199011997177138,-0.0007733952049501225,-0.032801035822183966,0.05671175858480759
1996-04-30,0.027994492886644906,0.009649568308786494,-0.05344164172723398,-0.11724556347641468,-0.11772151898734173,-0.024475524475524257,-0.06570116566584216,-0.057651991614255604,-0.02399232245681371,0.07354838709677392,-0.039247801031240814,-0.02502801643630903,-0.039203932382208206,0.0030712530712528885,0.013515612863135074,0.2197871008140262,0.35097353969046474,0.3713733075435197,0.09459459459459474,-0.014790076335878033,-0.06492411467116355,0.04681724845995916,0.08116627265563414,0.03719165085388987,0.1401964104300708,-0.12848297213622317,-0.09326193663543048,0.15805022156573112
1996-05-31,-0.07321428571428579,-0.06287726358148871,0.10298102981029866,-0.07113402061855667,-0.04447632711621208,0.001536098310291889,0.003969754253308366,-0.021134593993325956,-0.013274336283186527,-0.04046474358974361,-0.006313928526328949,-0.02107279693486619,0.00549039181432498,0.022045315370483598,-0.03816676885346426,-0.0420944558521561,-0.22246858832224647,-0.18476727785613534,-0.043209876543209624,-0.036077481840193215,-0.012623985572588259,-0.07963907414672389,-0.0007288629737608465,-0.12403951701426985,0.08702108702108702,0.08037300177619922,0.14468503937007893,0.04549319727891188
1996-06-30,-0.005298651252408582,0.004294149221685473,0.10032760032760057,-0.0318165001849795,-0.027027027027027195,-0.021472392638036575,-0.048201845226887974,0.01477272727272716,-0.023667164922770656,-0.14822546972860107,-0.05769475155674175,-0.009980430528375939,-0.06651774633904206,-0.06015578190533277,-0.01035856573705185,0.023043944265809024,-0.06368821292775684,-0.02032871972318373,-0.011290322580645329,-0.09696056267269504,0.11141552511415553,0.05029838022165389,-0.01677607585703822,0.025480367585630326,-0.08114754098360644,0.07316070694615662,0.03310404127257094,-0.08987393249288322
1996-07-31,-0.01113801452784502,0.010154997327632476,-0.19501302567919632,0.09056171188383666,0.09259259259259256,0.012277951933124198,0.013254203758655159,-0.008212019410227422,0.039040571574381566,-0.07843137254901911,0.010788941335131197,0.01719707452065644,-0.08986971550119627,0.03404309575417597,-0.012560386473429497,-0.257726558407543,-0.10659898477157392,-0.16291390728476818,-0.0006525285481245868,0.018080667593880273,-0.0386195562859486,-0.13636363636363646,-0.01112759643916894,-0.05010183299389026,0.027951234017246307,0.0,0.028297960882230466,0.04959785522788218
1996-08-31,0.06317335945151803,0.07248677248677238,-0.13777161349976907,0.08689558514365814,0.0833333333333337,0.002580645161290196,0.00976181179226887,-0.0425291682348512,-0.010314341846758168,-0.03351063829787271,-0.026817878585724042,-0.024970851146521422,0.06412503651767443,-0.004932182490752224,-0.0001630789302020652,0.038108680310515286,0.02556818181818188,0.0031645569620253333,0.06692784851452838,0.02882513661202224,0.002564102564102555,0.19642857142857117,-0.0015003750937738758,0.03216123499142376,0.19525600231414475,0.09536576024511656,0.023876972885471526,-0.09450830140485322
1996-09-30,0.1266697374481811,0.14454859398125341,0.12386058981233217,0.1568343004513224,0.17340286831812257,-0.015958815958815986,-0.05819798917246699,-0.06092767295597512,-0.032258064516129115,0.0038525041276828986,-0.058815464765560876,-0.005480817140010363,-0.015511324639670643,-0.03469640644361849,-0.015984341869189622,-0.15091774303195116,-0.04819944598337955,-0.07623554153522627,-0.026009791921664416,0.009162129863231616,-0.04433077578857614,-0.16378633150039268,0.043576258452291405,-0.10178645616950555,-0.15343659244917696,0.023426573426573283,0.002766798418972316,0.07522331922896108
1996-10-31,-0.007358953393295065,0.01594827586206904,0.36641221374045774,-0.04611954855789324,-0.03444444444444439,-0.005493068270991275,-0.013344282488195414,-0.01632482210129782,-0.01179487179487182,0.029605263157894912,0.025127458120903112,0.04088176352705353,0.011572783045175727,-0.04107830551989722,-0.015415216310292856,-0.13450760608486811,-0.11292200232828875,-0.05463858850313008,-0.13352183474709367,-0.040131578947368185,-0.06601248884924182,0.11930483795209024,-0.017998560115190743,0.004162812210915412,0.17838765008576285,-0.08643662453023604,-0.018131651556957062,-0.03891560996939214
1996-11-30,-0.021828665568369043,-0.036062791684344786,0.22101955307262533,0.051270815074496046,-0.004602991944763879,-0.01893740136770128,-0.019142738243861923,-0.020425531914894046,-0.014270887389725151,0.17465388711395113,0.08490230905861451,0.019445514054678537,-0.041350792556857474,-0.07362784471218209,0.027104377104377297,0.00647548566142464,0.05118110236220508,0.06923540036122877,0.03734590282813666,0.02535983550377008,0.018147086914994892,-0.024339068401175057,0.005131964809383938,-0.10502072777521898,-0.07278020378457084,-0.0007479431563199856,0.054596547571256204,0.07779799818016442
1996-12-31,0.05684210526315736,0.029489436619718923,0.14326565627680865,-0.007919966652772281,-0.00346820809248527,-0.00965147453083115,0.023122613491726618,0.018679409209383158,-0.01447749407738863,-0.07887579329102468,0.004780615586116532,-0.0025495750708217635,-0.07951114306254481,0.043352601156069426,-0.06130142599573796,-0.019301470588235392,-0.02184769038701595,-0.08558558558558549,-0.01153442852149611,0.012165775401069778,0.0065666041275800335,-0.012903225806451535,-0.00364697301239969,-0.1466803911477097,0.04343275771847277,-0.02769461077844282,0.021317091739626814,0.2849303503588012
1997-01-31,-0.025099601593625898,-0.0265070542967083,-0.39019509754877435,-0.03585434173669477,-0.051044083526681994,-0.04764482945316706,0.02011196350818989,0.06268656716417875,-0.04166666666666652,0.06692913385826715,0.04034413087401467,0.048944428666098716,0.109497032177444,-0.08448753462603908,0.005238344683079932,0.03092783505154606,-0.05488194001276303,0.02463054187192082,0.06082036775106148,-0.0047549861312904396,-0.03727865796831309,0.26013071895424833,-0.04245973645680812,0.06694813027744262,0.03259779338014068,-0.01501154734411092,0.03205367126351111,-0.009855453350854138
1997-02-28,-0.13731099305271766,-0.1400966183574882,-0.2313371616078752,-0.17664148750726316,-0.18948655256723712,0.011938601478112654,0.05630081300812906,0.19060995184590612,0.07775919732441472,0.05996309963099611,0.029319634131061534,0.08916967509025242,0.12403209911305058,0.004538577912254427,0.007990272711481783,0.06454545454545513,0.0013504388926399713,0.007812500000000222,0.04499999999999993,-0.011811546118115301,0.05517909002904209,0.2825034578146608,-0.03516819571865404,-0.10910118711136274,-0.052938319572608195,0.09769441187964012,-0.0079451065366557,-0.004313205043131707
1997-03-31,-0.02226432970156278,-0.01481103166496378,0.0048025613660618305,-0.022053634438955028,0.040723981900452344,-0.014044943820224254,-0.010583028670386851,-0.017863161442534525,-0.02456684768554418,0.010879025239338258,-0.022824102251978062,0.056098773616174435,-0.054734468937876035,0.03915662650602414,-0.00017232465965855148,0.042698548249360035,0.06675657451112604,0.005366726296958557,0.07304625199362058,-0.024308353478377676,-0.008256880733945371,0.007549204637369078,0.15768621236133096,0.038071065989847774,-0.022051282051282373,-0.02919188323246713,0.010921004732435069,-0.02965678107297587
1997-04-30,-0.02083333333333337,-0.039917055469154916,0.15985130111524182,0.04762763846292617,-0.004347826086957052,-0.031339031339031265,-0.09626604434072361,0.0720658888126291,0.003976670201484511,-0.0314248816185968,0.013080037371535624,-0.013887799136916179,-0.03246323042268462,-0.10507246376811641,-0.02257842123405729,-0.03357903357903336,0.06953223767383077,0.08422301304863589,0.05766944114149797,-0.010323468685478177,0.030527289546715686,0.2793684773882794,-0.04585900068446258,-0.10757946210268954,0.05689564761405408,-0.050238357169049896,0.05149441843716218,0.14766483516483508
1997-05-31,0.02869866402770893,0.0388768898488121,0.07417582417582436,-0.046151196831410335,0.007278020378457262,0.015588235294118125,0.012696363245104259,0.2973751600512162,0.0,0.05777777777777793,0.0060252075007680705,0.06978039465308727,-0.014516570802520223,0.03287449392712549,-0.007229765473461658,-0.08644067796610178,-0.13238770685579193,-0.13512035010940926,-0.04496908375491826,0.01821974965229467,0.0035906642728906757,0.23635222756745455,0.05164992826398862,0.07191780821917826,-0.07219052344331434,0.010038610038609841,0.07465753424657606,-0.04428485936564919
1997-06-30,-0.061087061087060635,-0.053014553014553045,-0.05072463768115931,-0.043329120779924235,-0.0736994219653182,-0.023168259484506404,0.009774755631109189,-0.022205773501110415,0.04885133350937432,-0.07815126050420163,-0.050724194829799396,0.030122722201561425,-0.032657031684269255,-0.04468485418626533,-0.017406749555950007,-0.049165120593691936,-0.09604904632152544,-0.13915243516761522,-0.038552089464390704,0.013522742794699782,-0.0026833631484791676,-0.3232955506682459,0.12619372442019072,-0.058785942492012966,0.028342245989305015,-0.02484709480122327,0.0019120458891013214,0.031934877896055314
1997-07-31,0.03995901639344268,0.04116355653128445,-0.029636281993713265,0.05265144366861674,0.06708268330733191,-0.03350133412392542,-0.08459595959595989,-0.0007570022710071678,0.06847935548841888,-0.035095715587967424,0.0984677782785035,0.11985559566787019,0.04783795431690829,0.02330543246348249,0.0019884309472157913,0.023414634146341262,0.07385079125847827,0.07127112417340165,-0.07376798285889175,0.016981132075471805,0.0385650224215246,-0.07125000000000015,-0.06844336765596593,0.02919212491513945,-0.12454498179927187,0.05880047040376346,0.03498727735368967,-0.012742718446602352
1997-08-31,-0.028078817733990236,-0.021613073273589745,0.16381304951411368,-0.04517748296880608,-0.043859649122807376,-0.0015337423312882237,0.06666666666666665,-0.03560606060606064,-0.04995287464655995,-0.058101086443079764,-0.03619047619047633,0.0947775628626697,-0.10076775431861806,0.03769045709703289,-0.017860364423597064,0.023832221163012424,0.042105263157894424,0.041838134430727036,-0.11434236615994708,-0.032600053008216334,0.012089810017271052,-0.012113055181695587,0.062418725617685133,-0.10883905013192607,0.0368280368280367,0.0014809329877820687,-0.010755992624461919,-0.14781807006760894
1997-09-30,0.010643689812468438,0.012931034482758674,0.20039761431411507,0.03717611716109648,0.04128440366972419,-0.005837173579108956,0.015301724137931405,0.025923016496465223,0.08630952380952372,-0.05366098294884647,-0.005928853754940566,-0.08657243816254423,-0.029730141789907294,0.0007727975270483967,0.024981631153563555,-0.027932960893854775,-0.016161616161615933,-0.009874917709019049,-0.047388059701492735,-0.01917808219178041,-0.08191126279863481,-0.08092643051771164,0.0348837209302324,0.03478904515173964,-0.09481523918647972,-0.0014787430683915748,-0.015222118670394802,0.011539848539487974
1997-10-31,0.038615847542627924,0.04468085106383057,0.08181517058628707,0.035300506879073046,0.048458149779735615,-0.031211372064276932,0.013160687752069355,0.09239407861153603,-0.08059360730593657,-0.0386857445680977,-0.010552072182290706,-0.1852030947775628,-0.016027655562539378,-0.0741312741312743,-0.010752688172043112,0.0775862068965516,-0.017796030116358663,-0.015957446808511078,0.07951429690560086,0.0011173184357540222,0.11524163568773238,-0.10702638600652248,-0.05204021289178018,-0.015736766809728464,-0.0591772151898734,-0.011477230655313142,-0.029968454258675337,-0.12085561497326203
1997-11-30,-0.07532592950265604,-0.054989816700611094,-0.21065523576240042,-0.0715159993005764,-0.040616246498599184,-0.052950558213716525,0.09386130316362884,-0.025700934579439116,-0.04817481996523443,-0.07331863285556783,-0.013910355486862147,-0.09159248269040565,-0.0038326413286492444,-0.09674728940784016,0.06014492753623246,-0.03022222222222193,-0.054355400696864176,-0.039189189189189344,0.04680696661828776,-0.01813616071428581,0.020000000000000018,0.06905710491367811,-0.03181534622582649,0.15988372093023195,0.09115371678439255,0.008239700374531367,0.0383739837398378,0.01297648012976449
1997-12-31,-0.07885117493472549,-0.10991379310344784,-0.1217998448409614,-0.07570621468926553,-0.12408759124087554,-0.02593465813405138,0.13637234246312913,-0.025659472422062457,-0.03261153143751605,-0.08506841165972656,-0.03683385579937282,-0.04965156794425085,-0.038473869830073504,0.041089566020314106,-0.07740943267259026,-0.028414298808432492,-0.03979366249078897,-0.05625879043600579,-0.0703639514731369,-0.047030406365444755,-0.0016339869281044583,0.009006211180124124,0.05025773195876293,0.0025062656641601233,-0.12792848335388418,-0.01263001485884041,-0.04948324459755771,-0.07606084867894336
1998-01-31,-0.018707482993197133,-0.026634382566586123,-0.11616607773851584,-0.026894865525672662,-0.03499999999999992,0.057745504840940765,0.015337940333726596,0.14201329067191737,0.05366774541531827,0.0383615084525355,-0.012693246541903846,0.020852428964252434,-0.12170723574524844,-0.07450110864745008,-0.035562141137247205,0.04716981132075482,0.0475825019186491,0.044709388971684305,0.015659955257270486,-0.014760697778440246,-0.08101472995090042,0.08187134502923965,-0.022085889570552242,0.2274999999999998,0.09119830328738088,-0.02257336343115146,0.03393739703459642,0.005199306759098521
1998-02-28,-0.10745233968804158,-0.13495024875621886,0.14242878560719663,-0.09798994974874364,-0.08290155440414537,-0.04511278195488677,-0.00282204515272233,0.04181034482758639,-0.027386741745585197,-0.0638697557921103,-0.05175539805505214,-0.06576879910213229,-0.014711465451784367,0.04264494489698101,0.009602458229307054,-0.0495495495495496,-0.06593406593406625,-0.03851640513552057,-0.038913362701908816,-0.0314769975786926,-0.1148708815672308,-0.004267425320056861,-0.022584692597240386,0.009164969450101701,-0.02494331065759614,-0.017321016166281678,-0.04971319311663491,-0.16077586206896521
1998-03-31,0.06666666666666665,0.08842559309849074,0.03455818022747126,0.04735376044568218,0.030131826741996104,0.023964395754878298,0.02680206425836551,0.1429458005792308,0.0702631578947368,0.046822742474916135,0.004519381192421346,0.04709274387313789,0.05731625084288616,0.047794117647058654,0.046224082176146375,0.004739336492891155,0.030588235294118027,0.011869436201780159,-0.005347593582887833,0.07906250000000004,-0.011066398390341847,-0.1797142857142856,0.05198973042362032,0.08980827447023199,0.05714285714285716,0.001958480219349523,0.0127431254191821,0.0518746789933231
1998-04-30,-0.07038834951456319,-0.05878467635402973,-0.028329809725158528,-0.04521276595744661,-0.00914076782449702,0.03811434302908712,0.003891050583658018,0.11095022624434381,-0.004917629702484216,0.06645367412140613,-0.00363384668627853,-0.0022946305644787612,0.007470845481049482,-0.028508771929824483,0.058909090909091244,-0.07830188679245298,-0.10730593607305938,-0.07991202346041038,-0.013056835637480835,-0.0660295395308429,-0.14242115971515767,-0.0665273423894116,0.04453935326418579,-0.05324074074074103,-0.0719673161533626,0.06958561376075068,-0.000993377483443636,0.17724609375
1998-05-31,-0.021540469973890364,-0.0014035087719298511,-0.12228024369016532,-0.07428040854224705,-0.09409594095940932,-0.05410628019323682,-0.16698966408268745,0.021505376344086224,-0.07561156412157144,-0.09227082085080862,-0.06200069468565439,-0.03449862005519799,-0.12579128232953496,-0.006320541760722498,0.022664835164834862,-0.029682702149437024,-0.019607843137255054,-0.003984063745020028,-0.039299610894941495,0.052403100775193945,-0.010676156583629859,-0.028731343283582067,-0.007009345794392607,0.06503667481662645,-0.07382323061293572,-0.058114035087719174,0.0009943652635069355,-0.0004147656574033931
1998-06-30,-0.02601734489659735,-0.04356992269852433,0.15815567674764486,0.014292878635908446,-0.004073319755600768,-0.003404834865509132,0.019193485847227354,-0.044976076555024225,-0.043036621224271654,-0.01782178217821706,-0.03221625624884261,-0.033349213911386455,-0.0555498086272892,-0.04089050431621988,-0.023505708529213853,0.09599156118143437,0.02347826086956517,0.016799999999999704,0.08626974483596594,0.18738951090159173,-0.05395683453237421,-0.14252785247791022,-0.08294117647058807,-0.05417814508723573,0.04753199268738584,-0.012417539774932429,-0.045695364238410474,0.013278008298754918
1998-07-31,-0.03493150684931501,-0.04041146216017644,-0.16866438356164382,-0.12657601977750288,-0.08588957055214741,-0.009566108643662474,0.06201255468898581,-0.0016700066800267033,0.06284916201117263,0.043010752688172005,0.04055863784197422,0.06481025135534724,-0.03461117196056962,0.04547607768829898,-0.023383768913342706,-0.15303176130895102,-0.14273576890399342,-0.13690007867820608,-0.11595824011931366,-0.11290322580645173,0.07984790874524728,0.06093189964157664,0.0025657472738938036,0.04466019417475753,0.013612565445026092,-0.04007858546168919,-0.028105482303955376,-0.192465192465193
1998-08-31,-0.036195883605394163,-0.04287901990811649,-0.0926879505664262,-0.0025474101330318355,-0.067114093959731,-0.026560883063125318,-0.11069317571198267,-0.055202408832385585,-0.048620236530880434,-0.05476804123711354,-0.025188453759882212,-0.05345984725757913,-0.06421601996823234,-0.04032623470774832,-0.02464788732394385,-0.09886363636363615,-0.027750247770069625,-0.017319963536919003,-0.1037536904259806,0.047552447552447585,-0.1161971830985915,0.015624999999999556,-0.017914267434421594,0.046933085501858596,0.03581267217630835,-0.04011461318051568,-0.024634059264548425,-0.16430020283975677
1998-09-30,0.18851251840942584,0.17440000000000055,0.3808172531214524,0.19494892167990963,0.21822541966426856,0.05031892274982264,0.07150050352467274,-0.004426345609065296,-0.02375690607734815,-0.0006816632583503957,-0.013013956997358966,-0.05183374083129555,-0.027400581959263093,-0.01794145420207749,-0.03068592057761721,0.05422446406052961,0.09785932721712509,0.125231910946197,-0.01976470588235335,-0.04672897196261705,-0.053120849933599,-0.12557172557172536,-0.014983713355048556,-0.11229471815357317,-0.149601063829787,0.007675906183368664,-0.008418740849194917,0.03458737864077688
1998-10-31,-0.11462205700123929,-0.10149863760217981,-0.1894780106863957,-0.07789123723581093,-0.0885826771653544,-0.010796221322537103,-0.054135338345865036,-0.0005335230304106542,-0.04046406338426689,-0.03956343792632988,-0.022358111981654716,-0.03378029912325975,-0.042009473946646336,-0.06874999999999987,0.03817504655493531,0.047846889952152916,0.09563602599814303,0.08408903544929913,0.060969755160825034,-0.04509803921568656,0.08835904628331015,0.011887779362815154,-0.015873015873016372,0.19049999999999967,0.0011727912431584997,0.10410495133305098,0.03026947212993769,-0.08621700879765382
1998-11-30,-0.1700489853044087,-0.17361637604245617,0.11359026369168368,-0.14756631470512505,-0.12742980561555028,0.011255115961801287,-0.02603338632750407,-0.011387900355872116,0.04393984075493962,2.220446049250313e-16,0.009577795152462265,0.0501734721110223,0.05998698763825594,0.03871966959215278,-0.048968609865471247,-0.010273972602739767,-0.05762711864406789,-0.04562737642585524,0.03393665158371029,-0.10677618069815198,0.04768041237113407,0.06343984962406024,-0.02016129032258074,0.004619907601847828,0.17063647012885608,-0.02721349175929444,0.020064493013256746,-0.25353016688061636
1998-12-31,-0.009274873524451888,-0.03394495412844056,-0.14116575591985447,-0.005438066465256908,-0.04702970297029718,-0.031028667790893638,0.020812079167516595,0.1805255579553633,0.02090395480226004,-0.06249999999999989,-0.030977734753146025,-0.07191867852604839,0.013749079302725065,-0.021868787276341894,-0.02451904941531491,-0.014994232987312284,-0.007194244604316835,-0.0007968127490041166,-0.05776805251641148,-0.007553366174055887,-0.03075030750307517,0.03535130357931959,-0.05624142661179676,-0.12583612040133774,0.009006004002668044,-0.025610717100078673,-0.030558482613277316,0.14359415305245093
1999-01-31,0.048510638297871944,0.033238366571700206,-0.04029692470837731,-0.012150668286755928,0.020779220779220342,-0.013574660633484226,0.015990405756546533,0.0018295471870715119,-0.03956834532374076,-0.031060606060606233,-0.043156843156843094,0.04271631982475377,0.033845967546621614,-0.018292682926829396,-0.0036736272235112777,0.009367681498829272,-0.012681159420289911,-0.010366826156299802,-0.04691128657686927,-0.024652547981468875,-0.15609137055837563,-0.11395646606914234,-0.050872093023255904,-0.04878048780487787,0.13851239669421433,0.002426202992317217,0.06159420289855033,0.2270676691729323
